,ID,Recency,Frequency,Monetary,RFM,Segment,BMI,Income,Ethnicity,Lifestage,Strata,Members,Loc
0,101011101,94.82775807701344,109,35.61376146788991,332.0,Low-Spending Loyalists,Obese,1500 - 1999,Malay,Empty Nesters,Urban,1-3,North
1,101016101,100.5379673878113,71,26.4169014084507,321.0,New customers,Healthy,1500 - 1999,Malay,Teens Aches,Urban,1-3,North
2,101019101,80.7978498267804,153,46.93071895424838,443.0,Best customers,Obese,< 1500,Malay,Teens Aches,Urban,4,North
3,101024101,105.6666876750426,153,38.97254901960783,342.0,Low-Spending Loyalists,Over Weight,1500 - 1999,Chinese,Nesting Families,Urban,1-3,North
4,105009103,89.91992878335142,156,30.045512820512823,341.0,Low-Spending Loyalists,Over Weight,< 1500,Malay,Empty Nesters,Rural,1-3,North
5,105015101,787.8559853884483,42,47.47857142857142,123.0,Churned,Healthy,2000 - 2999,Malay,Teens and Toddlers,Rural,7+,North
6,105017101,125.03393212138893,151,9.094701986754963,241.0,At-Risk,Obese,< 1500,Malay,Matured Families,Rural,1-3,North
7,105021106,80.7978498267804,156,61.71538461538461,443.0,Best customers,Obese,4000 - 4999,Malay,Matured Families,Rural,4,North
8,105027101,129.87423735017546,136,42.7441176470588,242.0,At-Risk,Healthy,< 1500,Malay,Empty Nesters,Rural,1-3,North
9,105031104,107.6343371937368,135,41.84296296296295,242.0,At-Risk,Over Weight,< 1500,Malay,Teens and Toddlers,Rural,5,North
10,105039101,701.6208068103481,15,30.15333333333334,111.0,Lost,Obese,2000 - 2999,Malay,Teens Aches,Rural,6,North
11,105043101,80.7978498267804,154,134.04870129870127,444.0,Best customers,Over Weight,2000 - 2999,Malay,Teens Aches,Rural,5,North
12,105044101,80.7978498267804,125,23.382400000000015,431.0,Low-Spending Loyalists,Over Weight,2000 - 2999,Chinese,Matured Families,Rural,4,North
13,105046101,85.20779609353276,106,37.75283018867924,432.0,Low-Spending Loyalists,Healthy,< 1500,Malay,Teens Aches,Rural,5,North
14,105048101,137.55975364330612,92,63.669565217391266,233.0,Potential Loyalists,Obese,1500 - 1999,Malay,Teens Aches,Rural,4,North
15,105049101,1149.6334519258737,4,18.25,111.0,Lost,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Rural,6,North
16,105052101,101.8396172305475,126,69.8873015873016,344.0,Loyalists,Obese,< 1500,Malay,Teens and Toddlers,Rural,7+,North
17,105055101,84.87353743314323,99,33.99191919191921,432.0,Low-Spending Loyalists,Under Weight,1500 - 1999,Malay,Matured Families,Rural,1-3,North
18,105058101,86.77229395983339,87,25.888505747126445,431.0,Low-Spending Loyalists,Obese,< 1500,Malay,Teens Aches,Rural,1-3,North
19,105059101,109.44558502327607,2,15.7,211.0,Lost,Under Weight,< 1500,Malay,Matured Families,Rural,6,North
20,105065101,93.85884956997977,137,27.898540145985407,341.0,Low-Spending Loyalists,Healthy,< 1500,Malay,Teens and Toddlers,Rural,5,North
21,105066101,96.28431339680232,76,38.57236842105262,322.0,New customers,Under Weight,< 1500,Malay,Teens Aches,Rural,1-3,North
22,105068101,1004.9837476642083,16,93.78750000000001,114.0,Churned,Healthy,3000 - 3999,Malay,Teens and Toddlers,Rural,5,North
23,106003101,89.50593471044428,154,64.89805194805197,344.0,Loyalists,Healthy,< 1500,Malay,Matured Families,Urban,4,North
24,106004101,113.06373828621722,118,41.07457627118644,232.0,At-Risk,Over Weight,>5000,Chinese,Teens and Toddlers,Urban,6,North
25,106006101,80.7978498267804,154,19.737662337662293,441.0,Low-Spending Loyalists,Obese,< 1500,Malay,Teens Aches,Urban,5,North
26,106012101,82.88579638629777,133,34.48571428571431,442.0,Low-Spending Loyalists,Healthy,3000 - 3999,Chinese,Matured Families,Urban,1-3,North
27,106014103,103.35448289491322,121,98.19917355371904,334.0,Loyalists,Over Weight,2000 - 2999,Chinese,Teens Aches,Urban,5,North
28,106016101,89.50593471044428,117,31.767521367521372,331.0,Potential Loyalists,Healthy,4000 - 4999,Chinese,Matured Families,Urban,1-3,North
29,106023104,112.99250739993421,147,32.03469387755103,242.0,At-Risk,Over Weight,2000 - 2999,Chinese,Teens Aches,Urban,6,North
30,106024101,164.90095065367748,98,58.6244897959184,233.0,Potential Loyalists,Healthy,>5000,Chinese,Matured Families,Urban,4,North
31,106047101,109.66953159779173,3,42.5,212.0,Churned,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,6,North
32,106052101,951.2933644986333,15,33.14,112.0,Lost,Over Weight,3000 - 3999,Malay,Teens Aches,Urban,5,North
33,106059101,80.7978498267804,147,39.36394557823129,442.0,Low-Spending Loyalists,Under Weight,>5000,Chinese,Empty Nesters,Urban,4,North
34,106060101,694.2849295249545,44,31.231818181818184,121.0,Lost,Healthy,>5000,Chinese,Empty Nesters,Urban,1-3,North
35,106061101,82.88579638629777,147,60.641496598639485,443.0,Best customers,Healthy,4000 - 4999,Chinese,Empty Nesters,Urban,1-3,North
36,106064101,947.6595955547891,12,45.96666666666666,113.0,Churned,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,5,North
37,106065101,111.82882013607066,80,51.335000000000015,233.0,Potential Loyalists,Healthy,< 1500,Malay,Matured Families,Urban,1-3,North
38,106067102,93.70284917873171,111,21.322522522522526,331.0,Potential Loyalists,Over Weight,3000 - 3999,Chinese,Teens and Toddlers,Urban,7+,North
39,106077101,92.24360455365657,106,80.98301886792451,334.0,Loyalists,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,5,North
40,106081101,91.93158114073543,155,32.70903225806453,342.0,Low-Spending Loyalists,Healthy,< 1500,Malay,Teens Aches,Urban,6,North
41,106082101,108.84994643050558,123,59.34715447154473,233.0,Potential Loyalists,Under Weight,3000 - 3999,Chinese,Empty Nesters,Urban,4,North
42,106083101,357.67586111845327,42,29.93333333333333,221.0,Churned,Healthy,< 1500,Malay,Teens and Toddlers,Urban,7+,North
43,106084101,925.6253944591416,25,69.388,114.0,Churned,Over Weight,3000 - 3999,Chinese,Matured Families,Urban,1-3,North
44,106085101,180.43782308626004,58,64.26034482758622,224.0,At-Risk,Healthy,2000 - 2999,Malay,Teens Aches,Urban,4,North
45,106088101,301.91534548141,91,31.791208791208796,231.0,Churned,Over Weight,< 1500,Malay,Nesting Families,Urban,7+,North
46,106097101,107.65165543076395,145,59.05310344827587,243.0,Potential Loyalists,Under Weight,1500 - 1999,Malay,Teens Aches,Urban,1-3,North
47,107007102,89.91992878335142,100,38.82000000000002,332.0,Low-Spending Loyalists,Over Weight,2000 - 2999,Malay,Matured Families,Urban,1-3,North
48,107009103,96.94920641068232,57,35.3684210526316,322.0,New customers,Healthy,2000 - 2999,Chinese,Empty Nesters,Urban,1-3,North
49,107015101,94.30724124759843,51,52.119607843137246,323.0,Potential Loyalists,Healthy,>5000,Chinese,Teens Aches,Urban,6,North
50,107024101,120.09779065695125,121,18.111570247933884,231.0,Churned,Healthy,3000 - 3999,Malay,Empty Nesters,Urban,1-3,North
51,107025101,95.2694106940282,146,54.33698630136985,343.0,Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,4,North
52,107028101,540.3498533076053,52,28.98461538461538,121.0,Lost,Obese,1500 - 1999,Malay,Matured Families,Urban,4,North
53,107030101,101.3554122404115,117,32.1068376068376,332.0,Low-Spending Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,6,North
54,107032101,96.56888778555216,97,32.611340206185574,332.0,Low-Spending Loyalists,Obese,< 1500,Malay,Teens and Toddlers,Urban,4,North
55,107034101,726.8778903216431,33,49.77575757575758,123.0,Churned,Obese,2000 - 2999,Malay,Nesting Families,Urban,4,North
56,107037101,125.03393212138893,109,39.45045871559633,232.0,At-Risk,Over Weight,1500 - 1999,Malay,Matured Families,Urban,4,North
57,107039101,114.8850773794783,142,19.234507042253533,241.0,At-Risk,Healthy,< 1500,Malay,Empty Nesters,Urban,1-3,North
58,107040101,113.3237900460987,135,22.55555555555554,241.0,At-Risk,Over Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,4,North
59,107041101,103.35448289491322,51,81.07058823529411,324.0,Potential Loyalists,Healthy,2000 - 2999,Malay,Empty Nesters,Urban,1-3,North
60,107047101,87.81400108459273,143,27.01258741258741,441.0,Low-Spending Loyalists,Over Weight,>5000,Others,Teens Aches,Urban,4,North
61,107049101,128.04783368479357,108,26.62685185185187,231.0,Churned,Healthy,1500 - 1999,Malay,Teens and Toddlers,Urban,4,North
62,107050101,103.72362517259121,100,91.50599999999994,334.0,Loyalists,Obese,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,North
63,107054101,955.9829146179475,21,28.28571428571428,111.0,Lost,Over Weight,4000 - 4999,Others,Teens Aches,Urban,5,North
64,108008103,87.81400108459273,138,31.952898550724644,441.0,Low-Spending Loyalists,Over Weight,3000 - 3999,Malay,Nesting Families,Urban,7+,North
65,108009101,82.88579638629777,118,48.6220338983051,433.0,Best customers,Healthy,1500 - 1999,Malay,Teens Aches,Urban,5,North
66,108023101,113.7018989154295,90,59.78777777777778,233.0,Potential Loyalists,Healthy,1500 - 1999,Malay,Teens Aches,Urban,5,North
67,108031101,105.55288110593277,106,61.26792452830188,333.0,Loyalists,Over Weight,1500 - 1999,Malay,Empty Nesters,Urban,1-3,North
68,108032101,87.25122260556122,124,48.520967741935465,433.0,Best customers,Healthy,3000 - 3999,Malay,Nesting Families,Urban,6,North
69,108035101,771.2347491308165,35,17.302857142857142,121.0,Lost,Healthy,3000 - 3999,Malay,Teens and Toddlers,Urban,5,North
70,108040101,145.83411446293616,135,39.02148148148147,242.0,At-Risk,Over Weight,3000 - 3999,Malay,Matured Families,Urban,1-3,North
71,108044105,112.05821803211856,137,42.76277372262774,242.0,At-Risk,Obese,2000 - 2999,Malay,Teens Aches,Urban,1-3,North
72,108052110,107.99965706338291,146,45.80616438356165,243.0,Potential Loyalists,Obese,3000 - 3999,Malay,Teens Aches,Urban,4,North
73,108058101,106.02532917898851,96,80.46354166666664,334.0,Loyalists,Healthy,2000 - 2999,Others,Teens Aches,Urban,5,North
74,108071101,267.1054164392607,114,24.30789473684211,231.0,Churned,Healthy,< 1500,Malay,Teens Aches,Urban,1-3,North
75,109012101,89.91992878335142,114,34.828947368421055,332.0,Low-Spending Loyalists,Over Weight,3000 - 3999,Chinese,Teens Aches,Urban,5,North
76,109013101,93.4267205865875,151,65.75761589403976,344.0,Loyalists,Healthy,>5000,Chinese,Teens Aches,Urban,1-3,North
77,109016101,85.20779609353276,150,42.88866666666669,442.0,Low-Spending Loyalists,Healthy,2000 - 2999,Chinese,Matured Families,Urban,4,North
78,109017101,87.81400108459273,82,29.32682926829269,431.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Matured Families,Urban,1-3,North
79,109019101,1058.6305907119702,17,11.252941176470591,111.0,Lost,Obese,< 1500,Malay,Empty Nesters,Urban,1-3,North
80,109024101,98.5933734559489,142,46.37394366197181,343.0,Loyalists,Healthy,2000 - 2999,Malay,Teens Aches,Urban,1-3,North
81,109029101,561.5985363311174,63,23.509523809523813,121.0,Lost,Obese,2000 - 2999,Chinese,Teens Aches,Urban,4,North
82,109030101,96.28431339680232,155,52.11290322580648,343.0,Loyalists,Healthy,3000 - 3999,Chinese,Teens Aches,Urban,1-3,North
83,109037101,80.7978498267804,88,45.55340909090909,432.0,Low-Spending Loyalists,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,4,North
84,109039101,825.2471325744697,31,70.35806451612905,124.0,At-Risk,Over Weight,< 1500,Malay,Teens Aches,Urban,4,North
85,109040101,82.88579638629777,156,42.34166666666667,442.0,Low-Spending Loyalists,Over Weight,2000 - 2999,Malay,Teens Aches,Urban,4,North
86,109045101,153.81433181571916,75,82.00266666666666,224.0,At-Risk,Over Weight,>5000,Malay,Teens and Toddlers,Urban,6,North
87,109050101,95.2694106940282,65,81.83846153846156,324.0,Potential Loyalists,Over Weight,>5000,Malay,Teens and Toddlers,Urban,7+,North
88,109052101,256.69279001739284,26,74.2923076923077,224.0,At-Risk,Under Weight,1500 - 1999,Malay,Empty Nesters,Urban,1-3,North
89,110007101,780.9790860810222,41,43.26829268292683,122.0,Lost,Obese,< 1500,Malay,Teens and Toddlers,Urban,4,North
90,110010101,86.77229395983339,94,45.001063829787235,432.0,Low-Spending Loyalists,Healthy,3000 - 3999,Chinese,Empty Nesters,Urban,1-3,North
91,110013101,99.27421172454167,123,91.93983739837398,334.0,Loyalists,Healthy,3000 - 3999,Chinese,Matured Families,Urban,1-3,North
92,110023101,923.2563245894523,28,28.78928571428571,121.0,Lost,Over Weight,1500 - 1999,Malay,Teens Aches,Urban,1-3,North
93,110029101,80.7978498267804,133,85.16842105263163,444.0,Best customers,Healthy,< 1500,Malay,Teens and Toddlers,Urban,4,North
94,110037101,80.7978498267804,147,56.56734693877551,443.0,Best customers,Healthy,2000 - 2999,Chinese,Matured Families,Urban,5,North
95,110053101,112.05821803211856,147,27.941496598639464,241.0,At-Risk,Healthy,2000 - 2999,Malay,Teens Aches,Urban,4,North
96,110056101,161.276609994646,122,39.40000000000002,232.0,At-Risk,Over Weight,>5000,Chinese,Empty Nesters,Urban,1-3,North
97,110057101,87.81400108459273,128,63.06874999999998,443.0,Best customers,Healthy,4000 - 4999,Chinese,Nesting Families,Urban,5,North
98,110058101,91.50832535950651,113,76.53716814159294,334.0,Loyalists,Obese,>5000,Chinese,Teens Aches,Urban,6,North
99,110062101,135.06526336904525,137,29.882481751824823,241.0,At-Risk,Obese,< 1500,Malay,Teens and Toddlers,Urban,5,North
100,110063101,173.7457863477912,127,31.54645669291339,241.0,At-Risk,Healthy,2000 - 2999,Malay,Matured Families,Urban,1-3,North
101,110065101,101.3554122404115,99,60.79595959595957,333.0,Loyalists,Healthy,< 1500,Malay,Teens and Toddlers,Urban,6,North
102,110069102,1011.8876797597918,24,97.74583333333334,114.0,Churned,Under Weight,< 1500,Malay,Teens and Toddlers,Urban,4,North
103,111008101,118.94067612482087,93,54.36559139784944,233.0,Potential Loyalists,Healthy,2000 - 2999,Malay,Nesting Families,Urban,6,North
104,111009101,99.73657333995192,138,44.43985507246375,342.0,Low-Spending Loyalists,Obese,< 1500,Malay,Teens Aches,Urban,4,North
105,111010101,87.81400108459273,136,41.73014705882353,442.0,Low-Spending Loyalists,Healthy,1500 - 1999,Malay,Matured Families,Urban,1-3,North
106,111014101,121.32693951199283,61,69.10655737704917,224.0,At-Risk,Healthy,3000 - 3999,Malay,Nesting Families,Urban,4,North
107,111015101,80.7978498267804,132,62.384090909090915,443.0,Best customers,Under Weight,4000 - 4999,Others,Teens and Toddlers,Urban,6,North
108,111016101,93.85884956997977,122,32.9295081967213,332.0,Low-Spending Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,North
109,112011101,87.25122260556122,130,32.46923076923079,442.0,Low-Spending Loyalists,Obese,< 1500,Chinese,Teens Aches,Urban,1-3,North
110,112015101,122.86706505148362,36,35.02777777777778,222.0,At-Risk,Obese,3000 - 3999,Malay,Teens Aches,Urban,1-3,North
111,112020101,80.7978498267804,145,29.244137931034473,441.0,Low-Spending Loyalists,Over Weight,3000 - 3999,Malay,Empty Nesters,Urban,1-3,North
112,112028101,94.82775807701344,155,76.75999999999999,344.0,Loyalists,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,6,North
113,113006101,127.16485092132665,32,48.574999999999996,223.0,At-Risk,Obese,2000 - 2999,Malay,Empty Nesters,Urban,1-3,North
114,113007101,100.79906461717037,130,28.39769230769231,341.0,Low-Spending Loyalists,Over Weight,3000 - 3999,Malay,Teens Aches,Urban,7+,North
115,114002101,80.7978498267804,154,48.388311688311695,443.0,Best customers,Over Weight,< 1500,Others,Teens and Toddlers,Urban,5,North
116,115001101,730.8793281869862,16,51.63125000000001,113.0,Churned,Healthy,< 1500,Malay,Teens Aches,Urban,5,North
117,115002101,96.94920641068232,138,26.280434782608697,341.0,Low-Spending Loyalists,Obese,2000 - 2999,Malay,Nesting Families,Urban,1-3,North
118,117001101,107.88190108323116,139,23.37338129496402,241.0,At-Risk,Obese,< 1500,Malay,Teens Aches,Urban,5,North
119,117003101,217.06470212014082,46,19.597826086956516,221.0,Churned,Obese,1500 - 1999,Malay,Empty Nesters,Urban,1-3,North
120,117004101,401.8092954523749,49,30.8,121.0,Lost,Over Weight,2000 - 2999,Malay,Matured Families,Urban,1-3,North
121,117005101,103.97459931939349,72,19.89305555555555,321.0,New customers,Healthy,< 1500,Malay,Empty Nesters,Urban,1-3,North
122,117006101,97.55413167641117,61,55.07704918032788,323.0,Potential Loyalists,Obese,< 1500,Malay,Teens Aches,Urban,6,North
123,117007101,80.7978498267804,149,31.96979865771811,441.0,Low-Spending Loyalists,Healthy,1500 - 1999,Malay,Teens Aches,Urban,6,North
124,117008101,99.27421172454167,114,50.68333333333331,333.0,Loyalists,Healthy,< 1500,Malay,Teens Aches,Urban,4,North
125,117009101,155.22296043200294,115,25.675652173913058,231.0,Churned,Healthy,2000 - 2999,Malay,Nesting Families,Urban,7+,North
126,117012101,113.84466378151264,115,15.593043478260872,231.0,Churned,Healthy,< 1500,Malay,Nesting Families,Urban,4,North
127,121065102,150.89175465172883,139,45.48705035971223,242.0,At-Risk,Over Weight,< 1500,Malay,Teens Aches,Rural,5,North
128,121067101,80.7978498267804,153,41.96797385620918,442.0,Low-Spending Loyalists,Healthy,< 1500,Others,Teens Aches,Rural,5,North
129,121076101,87.25122260556122,122,53.12049180327869,433.0,Best customers,Over Weight,>5000,Malay,Teens Aches,Rural,5,North
130,121078101,85.20779609353276,145,100.93379310344832,444.0,Best customers,Over Weight,3000 - 3999,Others,Teens and Toddlers,Rural,7+,North
131,121080101,162.29180754272846,156,26.753205128205153,241.0,At-Risk,Healthy,< 1500,Malay,Teens and Toddlers,Rural,7+,North
132,122001101,101.82746687897242,129,34.88062015503877,342.0,Low-Spending Loyalists,Obese,< 1500,Malay,Empty Nesters,Rural,1-3,North
133,122008101,729.570210511522,55,181.41454545454548,124.0,At-Risk,Obese,3000 - 3999,Malay,Teens and Toddlers,Rural,7+,North
134,122008104,144.6595261706248,70,177.59857142857143,224.0,At-Risk,Healthy,3000 - 3999,Malay,Teens and Toddlers,Rural,7+,North
135,122010101,94.30724124759843,114,30.39122807017544,331.0,Potential Loyalists,Over Weight,>5000,Malay,Teens Aches,Rural,1-3,North
136,123012101,85.20779609353276,133,96.26766917293232,444.0,Best customers,Healthy,>5000,Chinese,Nesting Families,Urban,7+,North
137,123020101,752.9783083614127,57,32.661403508771926,122.0,Lost,Under Weight,1500 - 1999,Malay,Teens Aches,Rural,5,North
138,124032101,110.41578180533716,156,49.41858974358974,243.0,Potential Loyalists,Obese,1500 - 1999,Malay,Teens Aches,Rural,1-3,North
139,124033101,617.604736723942,70,40.51714285714286,122.0,Lost,Over Weight,3000 - 3999,Malay,Empty Nesters,Rural,1-3,North
140,124035101,147.66517931218877,75,45.485333333333344,222.0,At-Risk,Healthy,2000 - 2999,Malay,Teens and Toddlers,Rural,5,North
141,124037101,593.0948928996916,20,186.70500000000004,114.0,Churned,Over Weight,< 1500,Malay,Teens Aches,Rural,6,North
142,124039101,85.20779609353276,156,31.711538461538456,441.0,Low-Spending Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Rural,4,North
143,125010101,149.2490916279599,134,68.0723880597015,244.0,Potential Loyalists,Obese,2000 - 2999,Malay,Nesting Families,Rural,5,North
144,125012101,1121.603798200477,8,28.700000000000003,111.0,Lost,Over Weight,< 1500,Malay,Empty Nesters,Rural,1-3,North
